ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,spk_delta,accum_bars,exit,result_r,taker_ratio
1772565180000,1772564820000,Long,NewYork,68561.9,68290.22407999999,69105.25184000001,10.0,2.2224359813863708,-110.99100000000001,11,STOP,-1.0,0.557822
1772581740000,1772581500000,Long,Asia,68392.0,68282.33039999999,68611.33920000002,10.0,2.967295264088336,-128.343,27,STOP,-1.0,0.522554
1772605740000,1772605320000,Long,Asia,68095.6,67947.29864,68392.20272000003,0.0022922381337169445,1.7973217215978592,-152.694,23,TARGET,2.0,0.783041
1772608140000,1772607900000,Long,Asia,68462.1,68309.50864,68767.28272000002,5.601108090345697,3.0885703511049067,-285.668,12,TARGET,2.0,1.188928
1772621340000,1772621280000,Long,London,71240.4,71098.17592000001,71524.84815999996,10.0,1.9244954162660757,-365.41799999999995,14,STOP,-1.0,0.541638
1772649660000,1772649120000,Long,NewYork,73376.5,73073.4944,73982.51120000001,10.0,2.5698521735402635,-97.947,13,TARGET,2.0,1.310075
1772662980000,1772662380000,Long,Asia,73329.9,73196.99552000001,73595.70895999996,10.0,2.032072570738379,-141.522,10,STOP,-1.0,1.335151
1772683320000,1772682900000,Short,Asia,72435.1,72588.82463999999,72127.65072000003,-5.474765540717883,2.177727240047257,72.77900000000002,18,STOP,-1.0,0.759901
1772685360000,1772685180000,Long,Asia,72717.2,72489.86167999999,73171.87664000002,-1.589811686216781,5.905061980530493,-292.081,10,STOP,-1.0,1.600926
1772689080000,1772689020000,Long,Asia,72424.8,72261.6444,72751.1112,-3.990480604653525,4.630045712399612,-203.94099999999997,16,STOP,-1.0,1.46172
1772693940000,1772693400000,Short,Asia,72520.3,72651.57479999999,72257.75040000003,-0.4355588663877082,1.8692799272105347,19.471000000000004,10,TARGET,2.0,1.347335
1772703420000,1772703360000,Short,London,72619.2,72921.2904,72015.0192,4.30637468459938,2.430035880906436,105.94299999999998,11,STOP,-1.0,1.074866
1772706060000,1772705820000,Short,London,72725.0,72833.01984,72508.96032000001,4.386083140096434,1.5444085628574584,65.833,11,STOP,-1.0,1.014623
1772708460000,1772707920000,Short,London,73274.4,73573.81199999999,72675.576,10.0,1.9467879076002244,175.63400000000007,10,TARGET,2.0,1.0964
1772712240000,1772712120000,Long,London,72775.2,72574.99352,73175.61295999998,1.2349933893462393,3.3333135759263417,-207.03,24,STOP,-1.0,1.204501
1772719620000,1772719020000,Long,LondonNyOverlap,72518.2,72357.26784,72840.06431999999,-1.700112033700395,2.337071019588705,-181.637,10,STOP,-1.0,1.068679
1772738160000,1772737980000,Short,NewYork,71235.9,71397.17208,70913.35583999997,-5.985799737860936,1.951825665527594,2.816999999999979,11,STOP,-1.0,1.838067
1772741100000,1772741040000,Short,NewYork,70926.3,71104.03775999999,70570.82448000002,-10.0,2.3018442556288248,49.033000000000015,13,STOP,-1.0,0.612633
1772749800000,1772749560000,Long,Asia,71151.3,70993.25992000001,71467.38015999999,-10.0,3.5777909130086774,-176.18200000000002,10,STOP,-1.0,1.16459
1772753340000,1772753160000,Short,Asia,71187.1,71321.91191999998,70917.47616000005,-10.0,5.354728974128265,129.94400000000002,19,TARGET,2.0,1.769874
1772759460000,1772759400000,Long,Asia,70843.8,70775.43432,70980.53136000001,-1.874215746265393,2.998979394902354,39.07900000000001,16,STOP,-1.0,2.956548
1772769720000,1772769600000,Long,Asia,71028.9,70866.16167999999,71354.37664,-0.42444937832189056,2.8114872475244788,-98.582,12,STOP,-1.0,0.658991
1772779140000,1772779080000,Short,Asia,70486.2,70589.62655999999,70279.34688000001,-4.783914876883592,1.6179607474363529,53.995000000000005,19,STOP,-1.0,1.482668
1772782740000,1772782260000,Short,Asia,70855.1,70981.53984,70602.22032000002,1.3711399593946727,2.612119037809771,124.31099999999998,10,STOP,-1.0,1.144198
1772789760000,1772789640000,Long,London,70350.0,70216.48184,70617.03632000001,-6.136319715071926,2.281611637980299,-39.49199999999999,13,TARGET,2.0,0.841482
1772792820000,1772792760000,Short,London,70704.4,70824.81455999998,70463.57088000001,0.8163141170269762,1.7255926717300336,55.515000000000015,11,TARGET,2.0,2.325772
1772801640000,1772801220000,Long,London,69879.7,69561.3064,70516.48719999999,-8.220014472503022,1.8754028177842332,-150.08499999999998,12,STOP,-1.0,0.837925
1772816640000,1772816040000,Long,NewYork,68550.1,68253.55343999999,69143.19312000004,-10.0,2.232158259700215,-199.41699999999997,17,STOP,-1.0,0.883872
1772827800000,1772827260000,Short,NewYork,68100.1,68284.58399999999,67731.13200000004,-10.0,1.793042382094488,91.749,16,TARGET,2.0,2.270263
1772840640000,1772840520000,Long,Asia,68210.0,68082.29056000001,68465.41887999998,-10.0,2.63985706741559,-55.226,14,STOP,-1.0,1.064423
1772842920000,1772842860000,Long,Asia,68139.2,68020.83976,68375.92047999999,-1.5226516451063572,2.7538450105105214,-84.635,16,TIMEOUT,0.0,1.928324
1772851140000,1772851080000,Long,Asia,68121.7,67964.28504,68436.52991999999,-3.6801726200765965,2.3047583470541433,-67.277,12,TARGET,2.0,2.718398
1772853360000,1772853180000,Short,Asia,68378.3,68579.71991999999,67975.46016000003,3.5788271285391624,6.560413843334149,225.15099999999995,13,TARGET,2.0,1.798779
1772860980000,1772860560000,Long,Asia,67946.1,67845.68,68146.94000000003,-4.4928904972569885,2.1913235759078873,-53.063,13,STOP,-1.0,0.716475
1772865060000,1772864820000,Long,Asia,67894.8,67778.03416,68128.33168000002,-9.58616956473986,3.140263508194167,-31.718999999999994,16,STOP,-1.0,1.413242
1772867520000,1772866980000,Long,Asia,67613.6,67503.35407999999,67834.09184000004,-4.480155047789547,2.853281518982184,-128.536,10,TARGET,2.0,0.789984
1772878500000,1772878380000,Short,London,68025.2,68106.64175999998,67862.31648000002,3.0271009024992575,2.3147056172436624,27.575000000000003,59,TARGET,2.0,1.562725
1772889540000,1772889480000,Short,LondonNyOverlap,67936.4,68095.9332,67617.33359999998,1.9338528131440742,3.2728967842632635,107.65899999999999,20,TARGET,2.0,1.809221
1772897400000,1772896800000,Long,LondonNyOverlap,67894.5,67765.74399999999,68152.01200000002,-2.7752722554628155,2.41654807999073,-19.967000000000013,41,STOP,-1.0,0.968305
1772900400000,1772900220000,Long,LondonNyOverlap,67772.5,67690.40432,67936.69136,-7.247427650072115,2.3591039967876033,-51.29800000000001,20,STOP,-1.0,1.386985
1772918340000,1772917860000,Short,NewYork,67367.5,67492.45079999999,67117.59840000002,-10.0,1.662375475858834,52.55,10,TARGET,2.0,1.033406
1772921940000,1772921640000,Long,Asia,67329.3,67213.78592000001,67560.32815999999,-10.0,1.9335689887590568,-60.68299999999999,17,STOP,-1.0,0.887054
1772924520000,1772924460000,Long,Asia,67237.8,67083.69007999999,67546.01984000004,-10.0,4.137064249625484,-170.55400000000003,21,TIMEOUT,0.0,2.390145
1772929380000,1772929320000,Short,Asia,67356.0,67512.9672,67042.0656,2.9325826748694386,2.207999166536438,31.567999999999998,17,TIMEOUT,0.0,0.712877
1772933820000,1772933400000,Long,Asia,67198.7,67051.8156,67492.46879999999,-3.9118067763371354,1.941184546001349,-64.34299999999999,22,STOP,-1.0,0.333138
1772936280000,1772936040000,Short,Asia,67261.0,67337.62703999999,67107.74592000002,1.2090738112557229,1.6621426927575433,69.88199999999999,10,TARGET,2.0,0.675895
1772949540000,1772949300000,Short,Asia,67115.4,67274.87688,66796.44623999999,6.736897033597484,2.3709152862014875,111.882,30,STOP,-1.0,0.969918
1772951700000,1772951640000,Long,Asia,67030.8,66948.79808,67194.80384000002,-0.6680062338881725,2.7355725500564545,-97.94800000000001,14,TARGET,2.0,1.191344
1772957940000,1772957640000,Long,London,67242.0,67147.2392,67431.52160000001,5.34153946551976,3.0157963616325967,-47.774,22,TARGET,2.0,1.039202
1772994000000,1772993880000,Long,NewYork,66863.9,66691.30424,67209.09151999999,-8.132930668950731,4.486041988592415,-149.213,10,TARGET,2.0,0.750924
1773016200000,1773015600000,Long,Asia,66226.9,66023.1392,66634.42159999997,-0.4173372032169195,1.5191809032879984,-78.671,14,TARGET,2.0,0.942772
1773041160000,1773040620000,Long,Asia,67194.6,66950.49672000001,67682.80656,-0.4262932721311719,2.3773091951070984,-92.62699999999998,10,TARGET,2.0,1.3413
1773047520000,1773047160000,Long,London,67679.5,67468.9816,68100.5368,5.457327894422294,6.321184538669837,51.299999999999955,10,TARGET,2.0,0.951688
1773060180000,1773059820000,Short,London,68113.8,68344.73208,67651.93584,10.0,13.123887870560397,563.4360000000001,15,STOP,-1.0,0.761353
1773075180000,1773075120000,Short,LondonNyOverlap,69070.0,69243.3504,68723.29920000001,10.0,2.1639017889450556,203.00599999999997,12,TARGET,2.0,0.857389
1773092460000,1773092400000,Long,NewYork,68876.2,68566.50287999999,69495.59424000002,10.0,6.716675878317579,-214.279,15,STOP,-1.0,1.385152
1773098580000,1773098460000,Long,Asia,68563.3,68431.41103999999,68827.07792000003,10.0,1.5315914285629806,-35.28300000000001,21,STOP,-1.0,0.576554
1773100920000,1773100500000,Long,Asia,68420.0,68285.12816000001,68689.74367999999,5.079261909282835,2.3614822961394832,-43.599000000000004,11,TARGET,2.0,0.439264
1773104160000,1773103560000,Short,Asia,69087.4,69315.30791999999,68631.58416,3.728695069814135,3.6799990752220193,100.24799999999993,11,STOP,-1.0,0.80284
1773132300000,1773132120000,Short,London,70796.0,71124.05376,70139.89248000001,10.0,2.4304344015527017,316.90999999999997,13,STOP,-1.0,1.595429
1773139020000,1773138600000,Short,London,70659.6,70940.40696,70097.98608000003,10.0,4.32278379455263,93.12300000000005,10,TIMEOUT,0.0,0.767809
1773143220000,1773142980000,Long,London,70546.3,70451.5936,70735.71280000002,9.507126246852716,2.011535400289731,-108.84400000000001,28,STOP,-1.0,2.793128
1773148560000,1773148500000,Short,LondonNyOverlap,70719.8,70884.56231999998,70390.27536000004,6.706759682017839,3.065867439953173,80.43400000000003,14,STOP,-1.0,1.218483
1773163920000,1773163500000,Long,NewYork,71187.9,71055.80984,71452.08031999998,10.0,1.8559765201402114,-101.546,17,STOP,-1.0,0.817836
1773177120000,1773176700000,Short,NewYork,70060.0,70400.27519999999,69379.44960000002,0.31667168852538624,1.841249555728643,80.881,32,TIMEOUT,0.0,1.645173
