id,ts_ms,session,open,high,low,close,volume,bar_delta,cvd_slope,obi_l5,dz,vr,stacked_imb,absorption,thin_above,thin_below,bid_wall,ask_wall,vpin,oi_momentum,vwap,regime,atr,operative,symbol,asian_high,asian_low,prev_day_high,prev_day_low,swing_high_50,swing_low_50,equal_high,equal_low,obi_fast,obi_slow,liq_ratio,spread_ticks,cvd_divergence,sweep_confirmed,obi_l10,obi_l20,datetime_utc
141094,1778738640000,Asia,669.64,670.17,669.61,670.17,424.9,345.52,,,,0.7683,,,,,,,,,671.284,,0.427547,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:04:00
42695,1778738700000,Asia,670.16,671.13,669.59,669.78,1381.53,-4.99,,,,0.75,,,,,,,,,671.279,,1.10778,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:05:00
141095,1778738700000,Asia,670.16,670.63,670.16,670.51,180.68,97.62,,,,0.3311,,,,,,,,,671.283,,0.43058,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:05:00
141096,1778738760000,Asia,670.51,670.92,670.5,670.86,162.5,97.36,,,,0.2997,,,,,,,,,671.282,,0.429824,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:06:00
141097,1778738820000,Asia,670.86,671.13,670.28,670.34,473.19,-149.27,,,,1.0653,,,,,,,,,671.28,,0.459836,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:07:00
141098,1778738880000,Asia,670.35,670.36,669.59,669.67,334.31,-172.51,,,,0.765,,,,,,,,,671.277,,0.481991,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:08:00
141099,1778738940000,Asia,669.66,669.91,669.63,669.78,230.85,121.81,,,,0.5277,,,,,,,,,671.274,,0.467563,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:09:00
42696,1778739000000,Asia,669.78,670.74,669.73,670.74,927.89,374.31,,,,0.5064,,,,,,,,,671.274,,1.10079,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:10:00
141100,1778739000000,Asia,669.78,670.14,669.73,670.13,153.1,54.38,,,,0.3501,,,,,,,,,671.273,,0.463451,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:10:00
141101,1778739060000,Asia,670.14,670.39,670.08,670.29,212.78,164.2,,,,0.4972,,,,,,,,,671.271,,0.452491,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:11:00
141102,1778739120000,Asia,670.29,670.29,670,670.09,171.59,-86.07,,,,0.3993,,,,,,,,,671.27,,0.440884,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:12:00
141103,1778739180000,Asia,670.1,670.31,670.1,670.3,128.66,27.96,,,,0.2994,,,,,,,,,671.269,,0.425107,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:13:00
141104,1778739240000,Asia,670.31,670.74,670.3,670.74,261.76,213.84,,,,0.6064,,,,,,,,,671.268,,0.42617,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:14:00
42697,1778739300000,Asia,670.74,671.01,669.99,670.26,1905.64,-200.12,,,,1.0488,,,,,,,,,671.262,,1.09502,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:15:00
141105,1778739300000,Asia,670.74,671.01,670.49,670.49,570.13,224.19,,,,1.3377,,,,,,,,,671.266,,0.432873,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:15:00
141106,1778739360000,Asia,670.49,670.49,669.99,670.38,833.72,-504.82,,,,1.8841,,,,,,,,,671.26,,0.437667,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:16:00
141107,1778739420000,Asia,670.38,670.51,670.36,670.45,154.06,61.24,,,,0.3508,,,,,,,,,671.259,,0.41712,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:17:00
141108,1778739480000,Asia,670.45,670.5,670.08,670.5,278.52,17.1,,,,0.6264,,,,,,,,,671.257,,0.417325,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:18:00
141109,1778739540000,Asia,670.5,670.5,670.26,670.26,69.21,2.17,,,,0.157,,,,,,,,,671.257,,0.404659,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:19:00
42698,1778739600000,Asia,670.26,671.28,670.26,671.07,897.5,-181.7,,,,0.5234,,,,,,,,,671.26,,1.08966,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:20:00
141110,1778739600000,Asia,670.26,670.65,670.26,670.39,234.09,-95.61,,,,0.5578,,,,,,,,,671.256,,0.403612,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:20:00
141111,1778739660000,Asia,670.4,670.7,670.39,670.56,88.26,39.28,,,,0.2212,,,,,,,,,671.255,,0.396926,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:21:00
141112,1778739720000,Asia,670.57,670.82,670.56,670.74,56.75,9.57,,,,0.1503,,,,,,,,,671.255,,0.387145,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:22:00
141113,1778739780000,Asia,670.75,671.17,670.74,671.17,137.01,83.73,,,,0.37,,,,,,,,,671.255,,0.390206,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:23:00
141114,1778739840000,Asia,671.16,671.28,670.98,671.07,381.39,-218.67,,,,1.0262,,,,,,,,,671.254,,0.383763,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:24:00
42699,1778739900000,Asia,671.06,671.51,670.2,670.22,1243.99,-329.19,,,,0.7437,,,,,,,,,671.255,,1.1054,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:25:00
141115,1778739900000,Asia,671.06,671.51,671.06,671.29,486.67,-38.49,,,,1.2712,,,,,,,,,671.255,,0.388494,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:25:00
141116,1778739960000,Asia,671.29,671.3,670.84,670.84,389.5,-268.94,,,,0.9915,,,,,,,,,671.254,,0.393602,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:26:00
141117,1778740020000,Asia,670.85,670.98,670.84,670.87,108.97,50.05,,,,0.2915,,,,,,,,,671.254,,0.375487,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:27:00
141118,1778740080000,Asia,670.87,670.87,670.52,670.52,160.64,-20.14,,,,0.4371,,,,,,,,,671.253,,0.373667,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:28:00
141119,1778740140000,Asia,670.52,670.53,670.2,670.22,98.21,-51.67,,,,0.2854,,,,,,,,,671.252,,0.370548,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:29:00
42700,1778740200000,Asia,670.21,670.37,669.53,669.77,1166.5,-18.6,,,,0.7061,,,,,,,,,671.244,,1.08644,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:30:00
141120,1778740200000,Asia,670.21,670.37,670.09,670.22,264.82,99.7,,,,0.7884,,,,,,,,,671.25,,0.36408,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:30:00
141121,1778740260000,Asia,670.23,670.23,669.96,670.08,210.44,-33.64,,,,0.6397,,,,,,,,,671.249,,0.35736,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:31:00
141122,1778740320000,Asia,670.09,670.17,669.61,669.72,334.25,-148.13,,,,1.1839,,,,,,,,,671.246,,0.371834,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:32:00
141123,1778740380000,Asia,669.71,669.77,669.53,669.58,192.14,62.74,,,,0.7406,,,,,,,,,671.244,,0.362418,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:33:00
141124,1778740440000,Asia,669.59,669.78,669.57,669.77,164.85,0.73,,,,0.6574,,,,,,,,,671.242,,0.351531,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:34:00
42701,1778740500000,Asia,669.78,670.53,669.72,670.53,1054.78,-45.68,,,,0.6577,,,,,,,,,671.237,,1.0667,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:35:00
141125,1778740500000,Asia,669.78,669.85,669.72,669.81,118.25,26.55,,,,0.4755,,,,,,,,,671.241,,0.335707,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:35:00
141126,1778740560000,Asia,669.81,670.21,669.81,670.21,129.51,118.55,,,,0.5231,,,,,,,,,671.24,,0.340299,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:36:00
141127,1778740620000,Asia,670.2,670.42,670.12,670.41,255.31,30.55,,,,1.0624,,,,,,,,,671.238,,0.337421,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:37:00
141128,1778740680000,Asia,670.42,670.52,670.02,670.34,412.99,-299.25,,,,1.6999,,,,,,,,,671.236,,0.349034,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:38:00
141129,1778740740000,Asia,670.34,670.53,670.23,670.53,138.72,77.92,,,,0.5783,,,,,,,,,671.235,,0.345531,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:39:00
42702,1778740800000,Asia,670.52,671.7,670.52,671.53,830.68,392,,,,0.524,,,,,,,,,671.238,,1.07479,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:40:00
141130,1778740800000,Asia,670.52,671.51,670.52,671.48,341.15,286.35,,,,1.386,,,,,,,,,671.235,,0.391565,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:40:00
141131,1778740860000,Asia,671.48,671.49,671.33,671.49,217.3,59.8,,,,0.8823,,,,,,,,,671.235,,0.375024,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:41:00
141132,1778740920000,Asia,671.49,671.55,671.43,671.54,95.47,37.41,,,,0.3917,,,,,,,,,671.235,,0.356808,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:42:00
141133,1778740980000,Asia,671.54,671.55,671.4,671.4,62.19,-9.45,,,,0.2575,,,,,,,,,671.235,,0.342036,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:43:00
141134,1778741040000,Asia,671.41,671.7,671.4,671.53,114.57,17.89,,,,0.4842,,,,,,,,,671.236,,0.339034,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:44:00
42703,1778741100000,Asia,671.54,671.8,670.9,671.49,1591,-643.76,,,,1.0109,,,,,,,,,671.239,,1.06231,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:45:00
141135,1778741100000,Asia,671.54,671.61,671.45,671.59,81.47,-14.83,,,,0.3697,,,,,,,,,671.236,,0.326246,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:45:00
141136,1778741160000,Asia,671.58,671.8,671.58,671.68,273.6,11.18,,,,1.3566,,,,,,,,,671.237,,0.318657,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:46:00
141137,1778741220000,Asia,671.68,671.8,671.38,671.39,460.99,-385.09,,,,2.1754,,,,,,,,,671.237,,0.325895,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:47:00
141138,1778741280000,Asia,671.39,671.5,670.9,671.5,376.18,-82.82,,,,1.7483,,,,,,,,,671.238,,0.345474,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:48:00
141139,1778741340000,Asia,671.5,671.79,671.49,671.49,398.76,-172.2,,,,1.7633,,,,,,,,,671.238,,0.342226,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:49:00
42704,1778741400000,Asia,671.49,671.8,670.74,670.75,1349.25,-596.97,,,,0.849,,,,,,,,,671.238,,1.06214,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:50:00
141140,1778741400000,Asia,671.49,671.7,671.49,671.65,257.11,-68.73,,,,1.1331,,,,,,,,,671.239,,0.332781,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:50:00
141141,1778741460000,Asia,671.64,671.8,671.64,671.8,133.07,-33.61,,,,0.5826,,,,,,,,,671.24,,0.32044,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:51:00
141142,1778741520000,Asia,671.8,671.8,671.15,671.22,444.68,-319.36,,,,1.8425,,,,,,,,,671.24,,0.34398,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:52:00
141143,1778741580000,Asia,671.22,671.31,671.19,671.2,189.32,-57.5,,,,0.7788,,,,,,,,,671.24,,0.327981,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:53:00
141144,1778741640000,Asia,671.19,671.19,670.74,670.75,325.07,-117.77,,,,1.3477,,,,,,,,,671.239,,0.337411,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:54:00
42705,1778741700000,Asia,670.74,670.79,670.23,670.42,1026.8,-6.88,,,,0.6434,,,,,,,,,671.233,,1.02627,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:55:00
141145,1778741700000,Asia,670.74,670.79,670.6,670.78,396.87,28.81,,,,1.666,,,,,,,,,671.238,,0.326882,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:55:00
141146,1778741760000,Asia,670.78,670.79,670.64,670.72,97.16,-29.8,,,,0.4253,,,,,,,,,671.238,,0.314247,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:56:00
141147,1778741820000,Asia,670.71,670.77,670.68,670.68,143.9,58.86,,,,0.6267,,,,,,,,,671.237,,0.29823,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:57:00
141148,1778741880000,Asia,670.67,670.68,670.31,670.51,225.05,-65.97,,,,0.971,,,,,,,,,671.236,,0.303356,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:58:00
141149,1778741940000,Asia,670.5,670.5,670.23,670.42,163.82,1.22,,,,0.7002,,,,,,,,,671.235,,0.301688,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 06:59:00
42706,1778742000000,Asia,670.43,671.22,669.88,670.12,1509.15,323.27,,,,0.9457,,,,,,,,,671.225,,1.04868,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:00:00
141150,1778742000000,Asia,670.43,670.71,670.23,670.71,158.63,41.13,,,,0.6884,,,,,,,,,671.234,,0.314425,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:00:00
141151,1778742060000,Asia,670.72,671.22,670.71,670.85,587.03,449.23,,,,2.416,,,,,,,,,671.233,,0.328394,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:01:00
141152,1778742120000,Asia,670.85,671.2,670.84,671.04,213.92,63.66,,,,0.8952,,,,,,,,,671.233,,0.330652,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:02:00
141153,1778742180000,Asia,671.04,671.15,670.21,670.24,297.23,-185.67,,,,1.2258,,,,,,,,,671.232,,0.374177,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:03:00
141154,1778742240000,Asia,670.24,670.25,669.88,670.12,252.34,-45.08,,,,1.0283,,,,,,,,,671.23,,0.373878,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:04:00
42707,1778742300000,Asia,670.13,670.57,669.67,669.81,996.03,-104.51,,,,0.6367,,,,,,,,,671.218,,1.03806,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:05:00
141155,1778742300000,Asia,670.13,670.38,669.93,670.38,416.74,-15.12,,,,1.6321,,,,,,,,,671.227,,0.379316,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:05:00
141156,1778742360000,Asia,670.39,670.49,670.33,670.33,68.05,-21.39,,,,0.2687,,,,,,,,,671.227,,0.36365,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:06:00
141157,1778742420000,Asia,670.34,670.39,670.33,670.37,90.27,7.23,,,,0.3643,,,,,,,,,671.226,,0.341961,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:07:00
141158,1778742480000,Asia,670.37,670.57,670.16,670.17,168.81,-59.07,,,,0.7044,,,,,,,,,671.225,,0.346821,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:08:00
141159,1778742540000,Asia,670.17,670.21,669.67,669.81,252.16,-16.16,,,,1.0359,,,,,,,,,671.223,,0.360619,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:09:00
42708,1778742600000,Asia,669.8,669.8,668.59,668.66,1483.54,-791.34,,,,0.9367,,,,,,,,,671.197,,1.05106,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:10:00
141160,1778742600000,Asia,669.8,669.8,669.46,669.46,221.27,-60.27,,,,0.9241,,,,,,,,,671.221,,0.359861,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:10:00
141161,1778742660000,Asia,669.46,669.47,669.26,669.27,211.19,-120.05,,,,0.8828,,,,,,,,,671.218,,0.349156,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:11:00
141162,1778742720000,Asia,669.26,669.26,668.79,668.88,337.29,-189.39,,,,1.3639,,,,,,,,,671.214,,0.358502,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:12:00
141163,1778742780000,Asia,668.89,668.89,668.59,668.76,446.55,-243.67,,,,1.7168,,,,,,,,,671.207,,0.354324,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:13:00
141164,1778742840000,Asia,668.77,668.78,668.63,668.66,267.24,-177.96,,,,1.0077,,,,,,,,,671.203,,0.339729,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:14:00
42709,1778742900000,Asia,668.66,669.43,668.48,669.32,1724.89,936.49,,,,1.0823,,,,,,,,,671.175,,1.04384,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:15:00
141165,1778742900000,Asia,668.66,669.11,668.48,669.1,503.85,219.87,,,,1.8042,,,,,,,,,671.195,,0.360463,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:15:00
141166,1778742960000,Asia,669.1,669.17,668.97,669.16,266.92,104.8,,,,0.9565,,,,,,,,,671.192,,0.349001,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:16:00
141167,1778743020000,Asia,669.16,669.39,669.03,669.03,157.21,4.81,,,,0.5846,,,,,,,,,671.19,,0.349787,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:17:00
141168,1778743080000,Asia,669.03,669.17,669.03,669.17,218.79,115.31,,,,0.8298,,,,,,,,,671.187,,0.334802,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:18:00
141169,1778743140000,Asia,669.16,669.43,669.03,669.32,578.12,491.7,,,,2.1439,,,,,,,,,671.18,,0.339459,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:19:00
42710,1778743200000,Asia,669.33,670.4,669.1,670.2,1109.43,260.37,,,,0.6956,,,,,,,,,671.166,,1.06214,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:20:00
141170,1778743200000,Asia,669.33,669.39,669.1,669.18,346.22,-123.02,,,,1.2699,,,,,,,,,671.176,,0.335926,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:20:00
141171,1778743260000,Asia,669.18,669.62,669.17,669.62,91.92,86.12,,,,0.3389,,,,,,,,,671.175,,0.344074,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:21:00
141172,1778743320000,Asia,669.62,670.4,669.62,670.39,444.77,351.33,,,,1.6397,,,,,,,,,671.172,,0.375212,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:22:00
141173,1778743380000,Asia,670.39,670.4,670.17,670.28,143.87,-50.47,,,,0.5334,,,,,,,,,671.172,,0.36484,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:23:00
141174,1778743440000,Asia,670.28,670.28,670.09,670.2,82.65,-3.59,,,,0.3159,,,,,,,,,671.171,,0.352351,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:24:00
42711,1778743500000,Asia,670.21,671.89,670.21,671.1,2187.61,-21.27,,,,1.3699,,,,,,,,,671.165,,1.10698,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:25:00
141175,1778743500000,Asia,670.21,670.71,670.21,670.7,145.2,97.22,,,,0.5733,,,,,,,,,671.17,,0.363612,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:25:00
141176,1778743560000,Asia,670.7,671.26,670.7,671.26,432.33,-11.65,,,,1.6349,,,,,,,,,671.17,,0.377639,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:26:00
141177,1778743620000,Asia,671.26,671.89,671.13,671.77,884.93,315.67,,,,3.0605,,,,,,,,,671.172,,0.404951,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:27:00
141178,1778743680000,Asia,671.77,671.77,671.54,671.58,204.71,-113.33,,,,0.7096,,,,,,,,,671.173,,0.392454,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:28:00
141179,1778743740000,Asia,671.59,671.59,671.09,671.1,520.44,-309.18,,,,1.7327,,,,,,,,,671.173,,0.400136,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:29:00
42712,1778743800000,Asia,671.09,672.33,670.92,672.23,2115.4,435.46,,,,1.3074,,,,,,,,,671.173,,1.12863,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:30:00
141180,1778743800000,Asia,671.09,671.09,670.92,671.06,86.26,9.88,,,,0.2895,,,,,,,,,671.173,,0.384412,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:30:00
141181,1778743860000,Asia,671.07,671.33,671.07,671.21,233.76,-22.08,,,,0.8169,,,,,,,,,671.173,,0.37624,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:31:00
141182,1778743920000,Asia,671.21,671.86,671.17,671.79,584.44,252.98,,,,1.9578,,,,,,,,,671.175,,0.398651,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:32:00
141183,1778743980000,Asia,671.79,672.33,671.78,671.99,903.27,184.99,,,,2.8341,,,,,,,,,671.179,,0.409462,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:33:00
141184,1778744040000,Asia,671.99,672.28,671.92,672.23,307.67,9.69,,,,0.9598,,,,,,,,,671.181,,0.405929,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:34:00
42713,1778744100000,Asia,672.22,672.49,671.57,671.83,1549.97,319.71,,,,0.9477,,,,,,,,,671.18,,1.11373,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:35:00
141185,1778744100000,Asia,672.22,672.49,672.07,672.08,725.02,211.36,,,,2.1915,,,,,,,,,671.186,,0.406934,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:35:00
141186,1778744160000,Asia,672.08,672.16,671.73,671.73,340.63,-105.17,,,,1.0021,,,,,,,,,671.187,,0.408582,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:36:00
141187,1778744220000,Asia,671.73,671.85,671.73,671.8,52.11,23.37,,,,0.1539,,,,,,,,,671.187,,0.387969,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:37:00
141188,1778744280000,Asia,671.81,671.93,671.57,671.76,332.84,148.6,,,,0.9672,,,,,,,,,671.188,,0.385971,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:38:00
141189,1778744340000,Asia,671.75,671.84,671.67,671.83,99.37,41.55,,,,0.2931,,,,,,,,,671.189,,0.370544,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:39:00
42714,1778744400000,Asia,671.83,671.96,671.52,671.75,487.71,-140.83,,,,0.301,,,,,,,,,671.182,,1.0656,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:40:00
141190,1778744400000,Asia,671.83,671.96,671.54,671.58,99.1,-53.82,,,,0.2959,,,,,,,,,671.189,,0.374077,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:40:00
141191,1778744460000,Asia,671.58,671.74,671.56,671.69,87.34,2.36,,,,0.264,,,,,,,,,671.189,,0.360214,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:41:00
141192,1778744520000,Asia,671.69,671.75,671.58,671.64,129.03,-99.51,,,,0.3984,,,,,,,,,671.19,,0.346628,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:42:00
141193,1778744580000,Asia,671.65,671.75,671.6,671.61,109.84,26.52,,,,0.3513,,,,,,,,,671.19,,0.332583,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:43:00
141194,1778744640000,Asia,671.61,671.75,671.52,671.75,62.4,-16.38,,,,0.204,,,,,,,,,671.19,,0.325255,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:44:00
42715,1778744700000,Asia,671.74,671.75,671.22,671.32,741.31,-239.81,,,,0.4576,,,,,,,,,671.183,,1.02735,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:45:00
141195,1778744700000,Asia,671.74,671.75,671.41,671.45,130.08,-104.92,,,,0.4434,,,,,,,,,671.19,,0.326309,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:45:00
141196,1778744760000,Asia,671.46,671.7,671.34,671.48,178.66,-38.26,,,,0.6152,,,,,,,,,671.191,,0.328715,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:46:00
141197,1778744820000,Asia,671.48,671.49,671.22,671.28,259.28,-106.88,,,,0.8824,,,,,,,,,671.191,,0.324521,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:47:00
141198,1778744880000,Asia,671.28,671.5,671.27,671.49,60.41,21.29,,,,0.2094,,,,,,,,,671.191,,0.31777,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:48:00
141199,1778744940000,Asia,671.5,671.5,671.31,671.32,112.88,-11.04,,,,0.4134,,,,,,,,,671.191,,0.308643,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:49:00
42716,1778745000000,Asia,671.32,671.71,670.62,670.72,985.63,-134.43,,,,0.6096,,,,,,,,,671.182,,1.03182,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:50:00
141200,1778745000000,Asia,671.32,671.39,671.19,671.39,219.31,-18.83,,,,0.8158,,,,,,,,,671.191,,0.300883,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:50:00
141201,1778745060000,Asia,671.38,671.71,671.38,671.45,121.91,-27.05,,,,0.4518,,,,,,,,,671.192,,0.302963,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:51:00
141202,1778745120000,Asia,671.45,671.53,670.82,670.82,286.3,-126.8,,,,1.0823,,,,,,,,,671.191,,0.332037,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:52:00
141203,1778745180000,Asia,670.83,671.2,670.82,671.08,154.45,-10.67,,,,0.5831,,,,,,,,,671.191,,0.335463,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:53:00
141204,1778745240000,Asia,671.07,671.08,670.62,670.72,203.66,48.92,,,,0.7573,,,,,,,,,671.191,,0.344358,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:54:00
42717,1778745300000,Asia,670.72,671.09,669.35,669.56,1358.67,-523.05,,,,0.8409,,,,,,,,,671.173,,1.08241,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:55:00
141205,1778745300000,Asia,670.72,671.06,670.7,671.05,123.36,105.5,,,,0.46,,,,,,,,,671.19,,0.345476,,BNBUSDT,,,,,,,,,,,,,,,,,2026-05-14 07:55:00
