ts_ms,spike_ts,direction,session,entry,stop,target,spk_dz,spk_vr,exit,result_r,m_taker,m_oi_d,m_tt
1776741120000,1776740520000,Long,Asia,75513.9,75372.75352,75796.19295999999,-10.0,5.5049433197651485,TARGET,2.0,0.899176,5.41799999999057,0.759269
1776744120000,1776744000000,Short,Asia,75665.2,75770.0676,75455.4648,-0.977406168250182,4.080341728828786,STOP,-1.0,1.918096,4.3769999999931315,0.76196
1776745200000,1776745140000,Long,Asia,75592.0,75498.35296,75779.29407999999,-5.435650023711041,2.302693194142896,TARGET,2.0,1.367001,26.8179999999993,0.762047
1776756840000,1776756720000,Long,Asia,76063.6,75920.31512,76350.16976000002,2.078619622088844,2.4878223991826394,TARGET,2.0,2.048592,-6.186999999990803,0.757957
1776757860000,1776757260000,Short,Asia,76131.1,76333.41791999999,75726.46416000003,6.5161649960248935,2.961996800648828,STOP,-1.0,1.957214,23.404000000009546,0.758219
1776790860000,1776790800000,Long,NewYork,75754.3,75624.75176,76013.39648000001,-4.494576012239276,1.8450998636441331,STOP,-1.0,0.651821,-31.811000000001513,0.798529
1776797640000,1776797580000,Long,NewYork,75470.1,75212.7816,75984.73680000001,-9.97577624349621,1.7223719404838973,STOP,-1.0,0.814971,9.268999999985681,0.808126
1776812580000,1776812520000,Short,Asia,75709.3,75799.89143999999,75528.11712000002,-1.894161084211588,1.907802105616526,STOP,-1.0,1.619016,-29.879000000000815,0.80634
1776818220000,1776818160000,Long,Asia,76257.8,76109.064,76555.27200000001,-2.3317952592297075,1.9781277009577765,STOP,-1.0,0.572498,39.53100000000268,0.794034
1776842280000,1776841740000,Short,Asia,77935.6,78093.32471999999,77620.15056000004,10.0,2.4527391064381607,STOP,-1.0,0.943178,-21.660000000003492,0.879101
1776844200000,1776843840000,Short,Asia,78004.6,78096.9276,77819.94480000003,8.74565203146447,1.897149987861431,STOP,-1.0,0.741258,-10.005000000004657,0.88482
1776846180000,1776846060000,Short,London,78050.2,78246.14688,77658.30623999999,10.0,2.552785160961678,TIMEOUT,0.0,0.988821,47.21899999999732,0.883151
1776846360000,1776846300000,Long,London,78035.0,77893.93496,78317.13008,8.9646263522652,1.606682695777451,TIMEOUT,0.0,1.05626,91.39800000000105,0.884041
1776850860000,1776850800000,Short,London,78115.0,78209.21736,77926.56528000001,10.0,1.7243638752025068,TARGET,2.0,1.644191,58.728999999992084,0.88833
1776856140000,1776855600000,Short,London,78085.6,78207.51599999999,77841.76800000004,10.0,1.5074541180650716,STOP,-1.0,1.201005,5.913000000000466,0.888876
1776857700000,1776857280000,Short,London,78218.4,78339.1212,77976.9576,10.0,2.217201896768121,STOP,-1.0,1.909307,31.52499999999418,0.888738
1776860220000,1776859980000,Short,London,78343.4,78486.83928,78056.52143999998,10.0,3.4466833650690982,STOP,-1.0,0.828638,-2.0320000000065193,0.885559
1776864720000,1776864660000,Short,LondonNY,78339.9,78716.92319999999,77585.8536,10.0,13.563515570756937,STOP,-1.0,0.839362,33.304000000003725,0.887517
1776877260000,1776876900000,Long,NewYork,78859.5,78523.83064,79530.83872,6.516279052645874,4.468355373131859,TIMEOUT,0.0,1.032718,-73.84500000000116,0.900959
1776884520000,1776884460000,Long,NewYork,78883.4,78692.39567999999,79265.40864000001,8.848694215013753,3.463673716138284,STOP,-1.0,0.380849,-16.023000000001048,0.907572
1776898800000,1776898680000,Short,Asia,78518.4,78602.832,78349.536,10.0,1.5858737888269179,TARGET,2.0,1.528298,4.217000000004191,0.86926
1776903540000,1776902940000,Long,Asia,78361.0,78038.31936,79006.36128000001,-2.2909104838265475,2.4637239126315276,STOP,-1.0,1.749972,-32.99799999999232,0.872616
1776923640000,1776923460000,Short,Asia,77931.9,78079.81391999999,77636.07216000001,0.64403834808481,3.4497502552858013,STOP,-1.0,1.48762,12.642999999996391,0.870247
1776925200000,1776925140000,Long,Asia,78149.8,78065.9972,78317.40560000001,2.661981550744568,1.6013954083104942,STOP,-1.0,1.253503,84.66999999999825,0.868787
1776931140000,1776930720000,Long,Asia,78009.1,77863.55927999999,78300.18144000004,-0.9852667686051181,3.1353488695997878,STOP,-1.0,0.592848,-91.96899999999732,0.871885
1776934440000,1776934320000,Short,London,77830.6,77909.67791999999,77672.44416000004,-2.914725121596689,1.7535203018254075,TARGET,2.0,1.527077,-160.81200000000536,0.873495
1776944280000,1776944160000,Short,London,77448.7,77549.89031999999,77246.31936000001,-9.65671454462589,3.289976799105735,STOP,-1.0,1.417745,-20.12600000000384,0.83347
1776945780000,1776945660000,Short,London,77680.6,77789.58191999998,77462.63616000005,-0.4758941669102822,1.605087666038733,STOP,-1.0,0.972122,-21.25,0.833668
1776952920000,1776952380000,Long,LondonNY,77485.8,77317.99608,77821.40784000001,-5.740970482202429,2.0158916699922873,TARGET,2.0,1.325943,2.6049999999959255,0.827226
1776954540000,1776954360000,Short,LondonNY,77690.5,77862.23999999999,77347.02000000002,0.7624150402569245,2.4529378561162294,STOP,-1.0,2.444101,-37.48399999999674,0.829004
1776981600000,1776981540000,Long,Asia,77955.9,77753.14768,78361.40464,0.989239575023782,4.921448021446792,TIMEOUT,0.0,0.953798,12.692999999999302,0.815954
1776988800000,1776988560000,Long,Asia,78254.9,78123.75096,78517.19807999997,10.0,1.5280095744730982,STOP,-1.0,0.713504,1.179999999993015,0.819141
1776989400000,1776989340000,Short,Asia,78245.8,78372.54791999998,77992.30416000004,1.5606573929522858,2.399653370842962,STOP,-1.0,1.126412,30.739000000001397,0.817829
1776990240000,1776990000000,Short,Asia,78300.0,78467.72399999999,77964.55200000003,1.4755097648249593,6.196092026958344,TARGET,2.0,1.712751,16.844000000011874,0.816825
1777005900000,1777005540000,Long,Asia,77557.9,77351.0696,77971.56079999998,-5.624767736534367,5.258692306626191,TARGET,2.0,1.430604,-17.036999999996624,0.757448
1777008420000,1777007880000,Long,Asia,77574.8,77339.5788,78045.2424,-8.255302226483497,2.6767910587416757,TIMEOUT,0.0,0.699583,-12.45799999999872,0.762143
1777010040000,1777009800000,Short,Asia,77745.2,77902.272,77431.056,-3.0484548655436052,4.393647372985407,STOP,-1.0,2.185246,-101.68000000000757,0.767919
1777017600000,1777017300000,Long,London,77589.7,77490.9576,77787.1848,-8.796817051672894,3.377851724927798,TARGET,2.0,0.423417,-94.47699999999895,0.787498
1777021140000,1777020660000,Short,London,77744.6,77912.38008,77409.03984000001,-1.803139904465235,2.440371541058419,TARGET,2.0,1.427018,-37.638999999995576,0.789549
1777028220000,1777028100000,Short,London,77708.2,77812.2,77500.2,-3.1033366613507645,3.517022918195969,STOP,-1.0,1.163709,-32.41400000000431,0.783319
1777037580000,1777037400000,Long,LondonNY,78114.2,77974.5704,78393.4592,1.7509824034560963,2.4393007070735053,STOP,-1.0,0.656088,-51.56699999999546,0.806599
1777039020000,1777038900000,Long,LondonNY,78027.7,77822.692,78437.716,-0.31219242125068736,2.7242193888036237,STOP,-1.0,0.60344,46.179999999993015,0.808323
1777039860000,1777039320000,Long,LondonNY,77946.9,77723.2716,78394.1568,-1.5206856005426281,2.475924106303743,STOP,-1.0,0.764016,74.35500000001048,0.809289
1777041240000,1777040700000,Long,LondonNY,77798.4,77662.52024,78070.15951999999,-3.5038284102091137,1.7558064428394726,STOP,-1.0,1.361822,-56.79299999999057,0.811067
1777051980000,1777051620000,Short,NewYork,77487.1,77721.52751999999,77018.24496000004,-4.280344894000385,1.664658464576847,STOP,-1.0,1.253502,-1.0710000000108266,0.820869
1777053420000,1777053240000,Short,NewYork,77668.8,77855.13431999998,77296.13136000004,-2.720032644303187,1.708762849360833,TIMEOUT,0.0,1.010668,-90.75099999998929,0.817591
1777062480000,1777062060000,Long,NewYork,77521.6,77428.008,77708.78400000001,-10.0,1.7969081792304038,TARGET,2.0,0.52984,-35.104999999995925,0.822032
1777064400000,1777064220000,Short,NewYork,77669.6,77782.87655999999,77443.04688000004,-5.143542596992606,2.3805863381293197,TARGET,2.0,1.732738,-37.01599999998871,0.823519
1777068000000,1777067940000,Long,Asia,77509.7,77428.008,77673.08399999999,-10.0,2.0676135160961544,STOP,-1.0,0.597293,0.8010000000067521,0.824784
1777073940000,1777073640000,Short,Asia,77384.0,77501.05128,77149.89744,-10.0,4.907698578252312,STOP,-1.0,2.521389,4.11699999999837,0.826898
1777075320000,1777075260000,Short,Asia,77436.7,77519.66616,77270.76768,2.1533433878048758,3.0326996757197264,TARGET,2.0,0.578963,-15.729999999995925,0.827574
1777079880000,1777079820000,Short,Asia,77480.4,77562.0,77317.19999999998,4.244825538137118,3.1169613280621657,STOP,-1.0,3.939194,-30.202000000004773,0.825317
1777082940000,1777082580000,Long,Asia,77508.9,77391.0376,77744.62479999999,2.436395268665594,2.4230344617683266,TIMEOUT,0.0,0.463528,10.775999999998021,0.821444
1777087380000,1777086780000,Long,Asia,77536.3,77442.996,77722.90800000001,2.409102977289581,3.9947705089792835,STOP,-1.0,1.38147,-48.044000000008964,0.824109
1777090800000,1777090200000,Short,Asia,77623.8,77715.32255999999,77440.75488000004,8.738488871630272,1.8477912695303995,TARGET,2.0,2.927826,-8.330999999991036,0.815339
1777098600000,1777098180000,Long,Asia,77470.2,77397.0328,77616.53439999999,-1.7318612992238596,2.4153978627932364,TIMEOUT,0.0,0.510994,-6.610999999989872,0.816565
1777099440000,1777099380000,Short,Asia,77482.6,77581.11528,77285.56944000002,0.8223130744141985,2.1609094184921953,STOP,-1.0,0.879816,-9.811000000001513,0.81559
1777102200000,1777102140000,Short,Asia,77473.2,77562.90071999999,77293.79856000001,0.44301111883063793,9.482971889973477,STOP,-1.0,2.288899,-2.5489999999990687,0.814225
1777104240000,1777103940000,Long,London,77470.3,77386.14152,77638.61696,-2.8259008589374943,10.41280105671978,TARGET,2.0,3.106119,4.150999999998021,0.816259
1777111140000,1777110960000,Short,London,77672.5,77798.98943999999,77419.52112000002,5.705425939037484,1.9209969771516686,STOP,-1.0,1.667988,7.248999999996158,0.813883
1777111380000,1777111320000,Short,London,77704.3,77803.19279999999,77506.51440000003,10.0,1.96487257829432,STOP,-1.0,1.058469,-6.513999999995576,0.814621
1777120260000,1777120200000,Long,London,77558.8,77441.29736,77793.80528000002,-1.0161046877689237,6.115735545282849,TIMEOUT,0.0,0.234257,-35.654999999998836,0.809366
1777124940000,1777124700000,Short,LondonNY,77624.4,77720.32655999999,77432.54688000001,3.764158162726829,2.489397131601759,TIMEOUT,0.0,3.382182,-45.92499999998836,0.815849
1777125780000,1777125720000,Short,LondonNY,77657.5,77781.27528,77409.94944,5.45589688025157,7.125671581498687,TARGET,2.0,0.609937,-27.796999999991385,0.816808
1777126440000,1777125900000,Long,LondonNY,77655.5,77527.72816,77911.04368,0.9379652497494415,1.6107631125681725,STOP,-1.0,0.745137,-62.3179999999993,0.819165
1777132020000,1777131960000,Long,LondonNY,77588.9,77501.9488,77762.80239999999,-0.40514195539664716,3.2270107261086682,STOP,-1.0,0.293329,3.139999999999418,0.819321
1777134420000,1777134360000,Long,LondonNY,77348.9,77243.55567999999,77559.58864,-9.939769086215938,2.5407666737734984,STOP,-1.0,0.642532,21.828999999997905,0.826079
1777140240000,1777140060000,Short,NewYork,77258.2,77351.73191999999,77071.13616000001,-7.099698608373058,3.588720844476199,STOP,-1.0,0.567808,36.935000000012224,0.829828
1777148880000,1777148520000,Short,NewYork,77372.5,77463.92159999999,77189.65680000003,-3.616808783725518,3.394938692826223,STOP,-1.0,1.864459,-9.43300000000454,0.826448
1777154400000,1777154340000,Short,Asia,77474.0,77554.9944,77312.01120000001,0.41361390718241825,1.5750437798303747,STOP,-1.0,0.489595,5.921999999991385,0.822134
1777157640000,1777157460000,Long,Asia,77520.1,77426.30936,77707.68128000002,0.26406561171881315,1.5296605903651683,STOP,-1.0,0.531838,-9.39999999999418,0.821874
1777160640000,1777160040000,Short,Asia,77559.9,77641.46351999999,77396.77296,5.783743536958696,8.135529428776858,TIMEOUT,0.0,0.693597,3.8579999999928987,0.821287
1777166700000,1777166580000,Short,Asia,77498.0,77581.71575999999,77330.56848000002,0.4416496874435986,1.9600144595168087,TIMEOUT,0.0,0.261064,56.46899999999732,0.814333
1777168800000,1777168680000,Long,Asia,77439.1,77333.28383999999,77650.73232000004,-2.6502506532893144,2.0100200003507505,STOP,-1.0,0.728259,-3.394000000000233,0.815802
1777192920000,1777192500000,Short,London,78001.7,78179.19335999999,77646.71328000001,9.766861089377704,2.5594403230985017,TIMEOUT,0.0,1.932177,20.839999999996508,0.794801
1777203120000,1777202640000,Short,London,78042.1,78136.85951999998,77852.58096000005,10.0,4.75235551800958,TARGET,2.0,0.943884,-13.021999999997206,0.793012
1777212840000,1777212360000,Long,LondonNY,77917.1,77778.2276,78194.84480000002,0.6948425908957726,1.6334287249743404,TIMEOUT,0.0,0.256941,-27.970000000001164,0.793808
1777215060000,1777215000000,Short,LondonNY,78073.5,78162.37991999999,77895.74016000002,7.6234818483988915,4.445648448520427,TIMEOUT,0.0,0.592928,-12.552999999999884,0.793495
1777223040000,1777222740000,Long,NewYork,77932.0,77827.688,78140.62400000001,0.9581163025556795,3.5786023169152616,TARGET,2.0,1.315764,-1.2639999999955762,0.803457
1777224780000,1777224480000,Short,NewYork,77925.6,78071.80751999999,77633.18496000004,10.0,3.5226941871306052,STOP,-1.0,0.666692,-0.5730000000039581,0.802716
1777230000000,1777229700000,Short,NewYork,78193.4,78322.608,77934.984,8.198518600637524,1.7208007138908121,STOP,-1.0,1.754095,13.605999999999767,0.817822
1777230600000,1777230240000,Long,NewYork,78305.5,78067.59592,78781.30815999999,10.0,2.3093660356160015,STOP,-1.0,2.070815,38.822000000000116,0.819404
1777231080000,1777230900000,Short,NewYork,78359.9,78540.68231999999,77998.33536,6.673975740391302,7.035219081444126,TARGET,2.0,2.069382,-10.488000000012107,0.819877
1777235820000,1777235640000,Short,NewYork,78249.0,78417.78408,77911.43184,7.279777037175173,6.651841638538397,TARGET,2.0,2.057208,-34.562000000005355,0.822197
1777240440000,1777239960000,Long,NewYork,78525.6,77752.74799999999,80071.30400000003,-0.7431217242844481,4.737148509546528,TIMEOUT,0.0,0.825548,-13.58299999999872,0.822116
1777246260000,1777246140000,Long,Asia,78209.5,78043.71504,78541.06992000001,0.9111990352226603,4.786988394178665,TARGET,2.0,1.382382,28.84800000001269,0.816832
1777260960000,1777260600000,Short,Asia,79189.0,79325.70984,78915.58032000001,9.024075852063728,2.8636904810779296,TARGET,2.0,0.996227,91.56200000000536,0.80982
1777265640000,1777265460000,Long,Asia,78958.1,78836.97992,79200.34016000002,-3.054407966464799,2.6853672318537254,STOP,-1.0,0.384036,-38.111000000004424,0.811776
1777267860000,1777267800000,Long,Asia,77799.9,77587.88,78223.93999999997,-3.754465507169175,3.9340300658313887,STOP,-1.0,0.856283,-260.92200000000594,0.749833
1777291560000,1777291320000,Long,London,77733.9,77648.03184,77905.63631999999,-10.0,3.3139795708971516,STOP,-1.0,1.222413,-1.6630000000004657,0.767791
1777291920000,1777291860000,Short,London,77800.0,77897.96856,77604.06288000001,-10.0,2.380884061211849,TARGET,2.0,2.816236,-0.8340000000025611,0.76517
1777293300000,1777292760000,Long,London,77727.2,77646.3332,77888.9336,-10.0,1.591293210695606,STOP,-1.0,0.336655,-7.404000000009546,0.766268
1777293720000,1777293420000,Long,London,77702.1,77577.88799999999,77950.52400000003,-10.0,4.806107935088196,STOP,-1.0,0.892045,-30.829999999987194,0.766022
1777297380000,1777297020000,Short,LondonNY,77746.9,77842.22399999999,77556.25200000001,-10.0,3.7889728427783553,TARGET,2.0,0.806938,67.64500000000407,0.76985
1777301520000,1777301220000,Short,LondonNY,77949.9,78284.57759999999,77280.5448,-0.17734878845941168,2.379132168329639,TARGET,2.0,0.769046,-6.3769999999931315,0.773021
1777309080000,1777309020000,Long,LondonNY,76561.3,76465.47864,76752.94272,-10.0,2.4276755653848694,TARGET,2.0,1.534308,14.329000000012456,0.766118
1777317540000,1777317240000,Short,NewYork,76764.4,76919.78663999999,76453.62672,-10.0,1.5323385955799929,TARGET,2.0,0.480753,36.213000000003376,0.771497
1777327560000,1777326960000,Long,Asia,76803.1,76680.90616,77047.48768000002,-10.0,2.2190097841799967,TARGET,2.0,1.165374,0.15899999999965075,0.772259
1777349820000,1777349760000,Short,Asia,76850.5,76941.50399999999,76668.49200000003,-3.462524618011188,3.00931036165187,TARGET,2.0,1.291638,-14.945999999996275,0.788398
1777359120000,1777359060000,Short,Asia,76668.1,76759.3584,76485.58320000002,-2.3812767804413837,1.5399101461431048,TARGET,2.0,1.015005,11.0,0.80241
1777361220000,1777360860000,Long,Asia,76563.7,76429.60736,76831.88528,-4.4385479758935364,1.8503165102119872,TARGET,2.0,0.474677,-128.10199999999895,0.805985
1777365300000,1777364880000,Short,London,76849.9,76982.53679999999,76584.62640000001,0.7193379273725437,3.783809787922343,TARGET,2.0,0.723152,10.936000000001513,0.806827
1777370100000,1777369500000,Long,London,76592.6,76519.33552000001,76739.12896,-6.8503003604981645,1.6292148290111994,STOP,-1.0,0.479041,3.177000000010594,0.803003
1777374180000,1777374000000,Short,London,76516.8,76673.58984,76203.22032000001,-10.0,2.033466857829259,TARGET,2.0,0.758273,-67.63300000000163,0.81305
1777375920000,1777375680000,Long,London,76270.7,76166.0184,76480.06319999999,-10.0,5.4970306598533645,STOP,-1.0,1.131555,14.728999999992084,0.815499
1777380480000,1777380420000,Short,London,76321.5,76448.00951999999,76068.48096000002,-7.8210362075053395,3.120609798226645,TARGET,2.0,1.328364,22.119999999995343,0.828864
1777383000000,1777382940000,Short,LondonNY,76105.1,76294.08648,75727.12704000002,-10.0,3.232404221501538,STOP,-1.0,1.287506,42.338000000003376,0.828221
1777383600000,1777383420000,Short,LondonNY,76253.1,76392.66528,75973.96944000002,-5.105090660217809,2.3749960632286795,TARGET,2.0,1.403112,41.90099999999802,0.829504
1777385760000,1777385700000,Long,LondonNY,76011.5,75897.83312000001,76238.83375999998,-10.0,2.5773087086946522,STOP,-1.0,1.0208,41.35599999999977,0.832119
1777386240000,1777386180000,Long,LondonNY,75873.5,75770.03543999999,76080.42912000002,-9.571705463606097,3.127578417395632,STOP,-1.0,0.646768,-18.136000000013155,0.83157
1777386480000,1777386360000,Long,LondonNY,75839.0,75674.412,76168.176,-8.270493340490864,4.584558340015189,STOP,-1.0,0.858561,49.55500000000757,0.832216
1777394520000,1777394100000,Long,LondonNY,75895.9,75779.62776,76128.44447999998,-10.0,1.5492496630907333,TARGET,2.0,0.626013,2.25800000000163,0.837852
1777406340000,1777406220000,Short,NewYork,76293.6,76413.08159999999,76054.63680000004,-1.5722318964777628,4.242493964777488,STOP,-1.0,1.938671,-27.179000000003725,0.842174
1777420500000,1777420440000,Short,Asia,76298.1,76401.87264,76090.55472000001,-2.625313749842389,4.111963773481705,STOP,-1.0,1.461223,10.182000000000698,0.82563
