bar_ts,side,lvl,atr,r,oos,kind,regime,m5_delta_at_level,m5_absorption_ratio,m5_large_order_z,m5_stacked_imb,m5_exhaustion,m5_vol_concentration,m5_level_near_poc,m5_bar_imb_ratio,m5_delta_norm_bar,m15_delta_at_level,m15_absorption_ratio,m15_large_order_z,m15_stacked_imb,m15_exhaustion,m15_vol_concentration,m15_level_near_poc,m15_bar_imb_ratio,m15_delta_norm_bar,h1_delta_at_level,h1_absorption_ratio,h1_large_order_z,h1_stacked_imb,h1_exhaustion,h1_vol_concentration,h1_level_near_poc,h1_bar_imb_ratio,h1_delta_norm_bar
1772578800000,long,68270.0,399.98469427449055,-1.2305420177992314,True,H5,trend,8.901,0.1868,3.7713,7.0,-6.351,0.2589,1.0,0.0462,0.0132,-0.185,1.0721,-0.5416,2.0,0.386,0.1027,0.0,0.2816,0.9352,0.059,0.9916,-0.4795,4.0,0.386,0.0696,0.0,0.0196,0.1289
1772595900000,long,67530.0,367.3798278200722,6.054191009535858,True,H5,chop,-4.776,4.4785,0.9967,3.0,2.846,0.1716,0.0,-0.0801,-0.0476,-1.689,2.2766,-0.4777,2.0,-0.183,0.185,0.0,0.3443,0.5482,-10.928,1.6841,1.6589,12.0,-1.369,0.0564,0.0,-0.1438,-1.4871
1772602200000,long,67780.0,358.5678423309476,20.813217925266983,True,H5,trend,-0.343,1.1268,-0.4128,6.0,0.706,0.274,0.0,-0.1454,-0.1477,-1.766,2.2498,-0.6449,9.0,-0.079,0.083,0.0,0.1333,0.4083,-1.495,1.1281,0.2864,6.0,0.706,0.0599,0.0,0.025,0.2061
1772673300000,short,73080.0,369.3724640990942,0.6894749240644167,True,H5,chop,-3.181,0.7097,1.6524,9.0,2.336,0.1268,0.0,0.115,0.1951,-2.172,0.6103,0.09,3.0,-0.003,0.1798,0.0,-0.0836,-0.1702,-5.353,0.6762,0.2454,9.0,2.336,0.0843,0.0,-0.1935,-2.1433
1772738100000,short,71330.0,415.88600832980364,-1.3075072604399631,True,H5,chop,3.677,1.9281,0.5488,6.0,-7.093,0.1947,1.0,0.3061,0.2973,2.382,3.948,-0.6211,8.0,0.919,0.1375,0.0,-0.2134,-0.3884,6.059,2.2702,-0.5699,5.0,-7.093,0.073,0.0,0.0007,0.0046
1773018900000,long,66290.0,382.68257155005216,0.4293666054754587,True,H5,chop,3.176,0.2469,0.0225,2.0,0.557,0.3371,0.0,-0.074,-0.0425,-0.197,1.0643,-0.5164,4.0,6.116,0.1208,0.0,-0.0175,-0.0411,-0.647,1.0756,-0.5657,6.0,2.339,0.0547,0.0,-0.0289,-0.2235
1773049500000,short,68320.0,336.3506248604195,1.7420117741238041,True,H5,chop,-0.895,0.8482,0.1336,6.0,-1.968,0.1814,0.0,0.0137,0.0202,-2.79,0.1929,-0.8081,2.0,1.938,0.1001,0.0,-0.3683,-1.2371,-1.197,0.941,0.71,5.0,-1.968,0.0546,0.0,0.0112,0.1629
1773156600000,short,71340.0,499.307054501438,0.7206006697680906,True,H5,chop,13.378,7.1593,0.9988,17.0,-3.519,0.1876,0.0,0.3122,0.3244,19.184,3.6133,1.8662,3.0,-0.533,0.0705,0.0,-0.0688,-0.2805,15.925,1.57,0.6188,4.0,-0.052,0.0626,0.0,-0.005,-0.0909
1773164700000,long,70650.0,467.1069523338717,-1.1624004834400556,True,H5,chop,6.162,0.5784,0.5774,8.0,-1.059,0.1794,0.0,0.1737,0.3148,3.007,0.2433,-0.724,3.0,-0.551,0.1362,0.0,0.3416,0.8443,-1.556,1.0772,0.8209,8.0,-1.059,0.0476,0.0,0.0259,0.2948
1773236700000,short,70490.0,384.55465190531015,-1.0784805013512975,True,H5,chop,0.151,1.0086,2.1411,5.0,-0.822,0.1115,0.0,-0.4592,-1.7531,-0.221,0.57,-1.0877,4.0,-0.666,0.0807,0.0,-0.0811,-0.9663,8.55,1.2712,0.5925,26.0,-0.822,0.0523,0.0,0.1477,6.356
1773243000000,short,70180.0,467.50539979592565,-1.1411593950841907,True,H5,chop,-16.568,0.0202,1.69,6.0,0.406,0.1794,0.0,0.002,0.0016,4.513,2.674,-0.7105,5.0,-0.184,0.0784,0.0,-0.12,-0.5766,-8.018,0.718,0.4255,4.0,1.037,0.061,0.0,-0.0729,-1.0813
1773345600000,short,70400.0,310.1899163583977,0.7787950557962843,True,H5,chop,-6.754,0.2215,-0.455,12.0,-0.401,0.4517,0.0,0.4435,1.8312,-7.009,0.0071,-0.6451,3.0,-6.878,0.2192,0.0,-0.1108,-0.2891,-7.009,0.0071,-0.6923,3.0,-6.878,0.1575,0.0,-0.1158,-0.802
1773362700000,short,71490.0,323.7752710904769,-1.0912104514480738,True,H5,chop,1.02,1.1161,1.4725,1.0,-0.032,0.1884,0.0,-0.1997,-0.2651,-10.269,0.201,-0.2105,6.0,-3.82,0.1194,0.0,0.0666,0.2516,-7.191,0.8178,1.0738,15.0,-2.72,0.0429,0.0,0.12,4.5788
1773412200000,short,73710.0,388.92316144618496,12.02314125732983,True,H5,trend,1.886,1.1333,1.3014,6.0,-3.888,0.1718,0.0,-0.0018,-0.0037,17.727,4.0474,0.2456,2.0,0.014,0.1248,0.0,-0.168,-1.9665,25.86,1.7683,1.4226,6.0,-3.874,0.0491,0.0,-0.0416,-1.4869
1773670500000,short,74280.0,362.1902519370427,-0.7049375418501787,True,H5,trend,-4.213,0.703,2.7499,2.0,5.429,0.1377,1.0,-0.1667,-0.1971,-8.861,0.3322,0.7906,2.0,-0.516,0.0805,0.0,-0.3525,-1.6025,-0.396,0.9897,1.9266,4.0,5.094,0.0338,0.0,-0.0516,-1.3303
1773681300000,short,73830.0,363.0655368915483,-1.315573266328105,True,H5,chop,2.199,3.4191,-0.1456,11.0,0.323,0.4102,0.0,0.0464,0.0196,-15.097,0.1128,1.3412,2.0,7.966,0.1527,0.0,-0.3746,-0.5007,3.856,1.1413,1.2916,7.0,-3.712,0.0891,0.0,0.0717,0.5686
1773714600000,long,75120.0,413.05966368610234,-1.3999576447508457,True,H5,chop,6.835,0.3667,1.3688,1.0,-1.332,0.4052,0.0,0.3849,0.1133,-0.332,3.1987,-1.0806,3.0,-1.584,0.1549,0.0,0.3155,0.4861,-20.41,1.8933,1.3356,4.0,-1.597,0.1273,0.0,-0.0321,-0.2405
1773836100000,long,72700.0,258.13602413186277,-1.3528349610529733,True,H5,chop,33.626,0.5095,2.0216,13.0,-3.502,0.2712,0.0,-0.2453,-1.1152,-13.032,2.8462,-0.3039,3.0,-0.185,0.1739,0.0,0.2011,1.137,1.313,0.9872,2.2482,12.0,4.606,0.0571,0.0,-0.0114,-0.4798
1773864900000,long,70710.0,359.1030561389329,0.48045829318720285,True,H5,chop,7.888,0.4403,0.262,2.0,6.858,0.2107,0.0,-0.0582,-0.153,0.269,0.2225,-1.2648,2.0,0.504,0.1195,0.0,0.4059,1.4223,-22.793,1.8804,1.5201,4.0,6.858,0.0657,0.0,0.0503,0.8748
1773924300000,short,69620.0,265.96316401070555,2.475455420789228,True,H5,chop,3.838,8.3384,-0.2768,5.0,-3.372,0.2426,0.0,0.4152,0.3041,3.866,23.7412,-0.8654,3.0,-1.55,0.1267,0.0,-0.2169,-2.6479,4.611,1.1703,0.515,2.0,0.845,0.0693,0.0,-0.203,-5.3988
1773933300000,short,69680.0,382.4744818731965,-1.1698856848146642,True,H5,trend,-0.577,0.676,-0.7819,7.0,-0.422,0.2237,0.0,-0.288,-0.2522,9.517,3.6991,0.1438,8.0,-3.959,0.1275,0.0,-0.0793,-0.3825,15.752,2.7827,-0.3107,5.0,-9.411,0.0519,0.0,0.0403,1.0692
1774016100000,long,69770.0,315.31368941282057,-1.2331589709152104,True,H5,chop,-0.757,1.1408,-0.2879,3.0,-0.421,0.1369,0.0,0.299,0.8395,2.417,0.7494,-0.6545,3.0,-2.459,0.1145,0.0,-0.0346,-0.3167,18.229,0.6421,0.3052,4.0,-2.459,0.0645,0.0,-0.0629,-1.9637
1774232100000,long,67820.0,313.4904025068352,-1.50000000000002,True,H5,trend,-0.76,1.3512,1.3461,17.0,-0.542,0.1817,0.0,-0.1387,-0.0504,-0.153,1.1821,-0.6728,2.0,0.014,0.1399,0.0,0.32,0.7924,-0.913,1.3039,-0.5442,2.0,0.014,0.126,0.0,0.2161,1.4746
1774251000000,long,67760.0,334.5764230815429,3.471397464195562,True,H5,trend,3.821,0.22,-0.4276,2.0,3.083,0.3289,0.0,0.2644,0.2704,-0.32,1.4748,-1.0001,1.0,1.208,0.0977,0.0,0.3375,1.2641,1.003,0.9311,0.0077,2.0,6.704,0.0546,0.0,0.0365,0.5822
1774461600000,long,70730.0,314.07765058303926,1.3798742432708535,True,H5,chop,-1.195,1.076,2.0381,2.0,1.138,0.3183,1.0,0.0489,0.0477,5.77,0.2983,-0.5717,1.0,-0.268,0.1774,0.0,0.5235,1.2519,1.232,0.8645,-0.5409,7.0,-5.918,0.1084,0.0,0.2497,2.4934
1774620000000,long,66130.0,311.9145568931536,-1.2025391032770958,True,H5,chop,-2.15,1.0866,1.02,5.0,-3.339,0.2537,0.0,-0.1903,-0.732,18.189,0.1862,0.1438,1.0,-0.009,0.1487,0.0,0.2575,1.2773,27.584,0.3259,-0.2418,3.0,-1.119,0.0873,0.0,0.0323,0.9312
1774635300000,long,65550.0,328.21910454854554,7.934490211035054,True,H5,chop,-1.634,3.1962,-0.5322,10.0,-1.634,0.3027,0.0,-0.0727,-0.0554,-12.82,8.1901,0.3032,6.0,-1.068,0.1151,0.0,-0.0977,-0.2656,-14.454,6.7198,-0.5855,6.0,-1.068,0.0906,0.0,0.0276,0.2306
1774823400000,short,66360.0,221.28959148018967,2.8732077530557625,True,H5,trend,-0.537,0.8428,0.5921,1.0,-0.262,0.5248,0.0,0.2678,0.076,0.182,1.1069,-0.7407,7.0,-1.379,0.0916,0.0,-0.3362,-4.8153,-2.027,0.8915,-0.0217,4.0,3.0,0.0504,0.0,-0.12,-6.8648
1774829700000,long,65820.0,367.66019804841824,4.565699503047548,True,H5,chop,-6.329,2.8062,1.2253,3.0,-0.699,0.3681,0.0,-0.1481,-0.0515,0.444,0.3556,-1.0387,5.0,2.006,0.0605,0.0,0.277,4.066,-23.159,4.5325,-0.0767,8.0,-20.855,0.0366,0.0,0.0806,2.1716
1774884600000,long,67490.0,302.52424416568385,-1.2587395873157508,True,H5,chop,5.027,0.0632,-0.1789,2.0,9.019,0.2274,0.0,0.3133,0.2511,0.079,0.8371,-0.6986,4.0,-0.726,0.1907,0.0,-0.0078,-0.0454,3.232,0.4514,-1.053,2.0,6.922,0.1071,0.0,-0.05,-0.981
1774921500000,short,67910.0,291.90400896784257,0.6871420101190716,True,H5,chop,-12.458,0.2419,0.7351,3.0,-0.692,0.1811,0.0,-0.445,-1.1371,-1.105,0.9399,1.2869,2.0,0.204,0.1719,0.0,0.0023,0.007,-17.411,0.6391,1.9902,12.0,-1.415,0.0547,0.0,0.0839,2.4044
1774949400000,long,66380.0,252.3735919136795,-1.2823985502060373,True,H5,chop,-8.456,4.5248,-0.2071,10.0,-0.674,0.1889,0.0,-0.3596,-1.5827,-0.989,1.606,-1.1467,1.0,-0.002,0.2658,0.0,0.1321,0.4487,-18.648,2.1947,0.3698,12.0,-0.238,0.0685,1.0,-0.164,-4.7191
1775021400000,short,68570.0,252.3795582418066,-1.189005754878664,True,H5,chop,-9.534,0.6879,1.4349,12.0,-2.642,0.1853,0.0,0.2584,1.3536,-0.513,0.9708,0.8919,2.0,1.935,0.2664,0.0,-0.335,-0.9602,-10.047,0.7912,1.5362,12.0,-2.642,0.1244,0.0,0.023,0.4015
1775055600000,short,68570.0,292.9284397838984,-1.3387129377197955,True,H5,chop,-3.085,0.6096,0.4024,2.0,0.272,0.3741,0.0,-0.3865,-0.2435,-0.067,0.9898,-0.0243,4.0,-0.303,0.2675,0.0,-0.2099,-0.4306,8.756,2.1774,-0.2917,7.0,0.136,0.0972,0.0,0.159,1.871
1775518200000,long,68480.0,251.95213145120096,1.8727998442367388,True,H5,chop,0.101,0.9512,-0.1105,7.0,3.553,0.2114,0.0,0.1545,0.0889,0.082,0.8941,-0.9095,2.0,2.315,0.1426,0.0,0.3858,1.2869,-44.536,2.4728,0.9528,6.0,-3.459,0.0833,0.0,-0.0165,-0.4872
1775571300000,long,67850.0,274.5800904883532,8.082423202318878,True,H5,chop,-13.409,2.0946,1.6685,8.0,-13.586,0.19,0.0,-0.076,-0.1616,-13.374,2.2828,0.5149,4.0,-0.899,0.2328,0.0,0.2615,1.6654,-41.197,2.4648,0.8754,4.0,-0.899,0.104,0.0,-0.0434,-0.9695
1775603700000,long,71420.0,511.0690542962081,-1.1314906836893215,True,H5,trend,0.091,0.977,-0.3082,3.0,-8.732,0.3064,0.0,-0.0538,-0.0851,-4.493,1.3241,0.0248,7.0,0.052,0.0801,0.0,0.2043,3.7538,-15.842,1.591,0.1807,7.0,-4.944,0.0578,0.0,-0.0033,-0.1249
1775616300000,long,71270.0,361.20469072850824,5.902544461002724,True,H5,chop,-0.122,1.0168,0.2032,6.0,-0.215,0.3765,0.0,-0.417,-0.3275,-19.43,6.4426,0.4175,5.0,-11.982,0.2576,0.0,-0.0878,-0.1229,-29.63,2.9451,1.2887,8.0,-0.215,0.0873,0.0,-0.006,-0.0544
1775660400000,long,70830.0,356.40669748105233,1.1916135923926647,True,H5,chop,-27.438,4.3778,0.7946,9.0,-0.498,0.1915,0.0,-0.2529,-0.8691,-12.379,3.313,-0.2147,3.0,9.307,0.1307,0.0,0.2291,1.0446,-12.379,3.313,-0.8052,3.0,9.307,0.0686,0.0,0.151,1.9064
1775743200000,long,70770.0,206.65760248396745,-1.239557888592376,True,H5,chop,-2.164,1.2746,-0.1622,5.0,-4.682,0.2442,0.0,-0.3091,-1.3569,-28.946,4.183,1.1679,18.0,-0.884,0.1503,0.0,-0.4661,-2.8577,-25.324,1.7858,1.5337,7.0,-1.498,0.0631,0.0,0.0248,0.7757
1775753100000,long,71910.0,320.0785229882394,0.6251462155506586,True,H5,chop,1.471,0.2597,-0.6942,3.0,0.505,0.339,0.0,-0.0493,-0.0923,5.766,0.214,-0.5202,6.0,-0.829,0.1478,0.0,0.177,0.6898,-7.792,1.4211,-0.1743,6.0,-0.829,0.0656,0.0,-0.0796,-1.776
1775836800000,long,72380.0,298.99872640897564,4.722011926203043,True,H5,chop,-5.903,1.6846,-0.187,3.0,-9.375,0.2989,0.0,-0.106,-0.3578,1.544,0.6519,-0.6235,5.0,-0.821,0.179,0.0,0.2881,1.2963,1.544,0.6519,-0.7121,5.0,-0.821,0.1187,0.0,0.1557,2.1343
1775959200000,long,71600.0,297.16550715607264,-1.1321061234415142,True,H5,chop,20.926,0.2241,2.3422,3.0,-0.975,0.2534,1.0,0.2265,0.3043,11.2,0.4096,0.0826,7.0,-10.273,0.084,0.0,0.3009,2.8502,11.2,0.4096,-0.4498,7.0,-10.273,0.0849,0.0,0.1486,2.8184
1776033000000,long,70630.0,232.39438858268423,0.8853894346057642,True,H5,chop,18.351,0.3929,0.5971,12.0,-19.367,0.3172,0.0,-0.3319,-1.8312,6.832,0.2174,-0.4272,8.0,-6.667,0.0963,0.0,-0.0098,-0.0556,25.183,0.3536,0.3586,12.0,-6.667,0.1126,0.0,0.08,2.2857
1776087900000,long,70960.0,218.2668464215397,12.473140213832787,True,H5,trend,5.519,0.6139,0.9868,3.0,-0.748,0.1994,0.0,0.0282,0.0927,-10.859,3.9207,-0.3134,3.0,-4.596,0.1239,0.0,0.1407,3.0321,-5.147,1.2393,0.1849,3.0,-2.298,0.0769,0.0,0.0747,2.5959
1776098700000,short,72290.0,290.07030668950273,-1.493255961797707,True,H5,chop,-1.7,0.7806,-0.2428,1.0,-0.502,0.2279,0.0,-0.441,-0.9895,3.518,1.5861,-0.2533,3.0,-3.771,0.123,0.0,0.0033,0.0172,11.325,1.6386,0.0054,3.0,-3.771,0.0776,0.0,0.1234,3.0904
1776194100000,short,74230.0,359.39110240801085,0.8674341721645831,True,H5,chop,-0.928,0.6965,-0.4865,2.0,0.093,0.3426,0.0,0.2052,0.1784,-8.852,0.0378,-0.4033,4.0,-1.319,0.17,0.0,0.0627,0.303,8.173,1.6239,-0.2505,5.0,0.093,0.0943,0.0,0.1242,1.578
1776239100000,long,73550.0,196.1175779212199,1.5237593473827862,True,H5,chop,55.395,0.192,3.749,1.0,-1.095,0.5658,1.0,0.3332,0.4065,3.141,0.3846,-0.895,4.0,-3.496,0.1324,0.0,0.1214,0.6541,56.064,0.3185,2.2055,4.0,-3.496,0.1048,0.0,-0.0712,-1.3544
1776259800000,short,74350.0,224.29771971384605,-1.5000000000000262,True,H5,trend,7.381,1.3973,4.5842,8.0,-0.024,0.4204,1.0,0.2674,0.223,5.025,32.4062,-0.7788,4.0,0.067,0.1135,0.0,-0.1774,-1.7388,12.406,1.6621,0.7506,3.0,-0.024,0.0794,0.0,-0.0744,-1.3953
1776352500000,short,74280.0,320.0471948401122,-1.2653971827327362,True,H5,chop,0.541,1.155,-0.2463,4.0,-5.05,0.4917,0.0,-0.3039,-0.9866,0.553,1.0396,0.1195,1.0,-0.167,0.237,0.0,-0.3442,-1.4176,25.094,2.3135,0.4272,9.0,-2.427,0.1282,0.0,0.1214,3.1157
1776422700000,long,75130.0,289.0280501244893,4.975519875611355,True,H5,chop,-3.318,2.1931,-0.1557,4.0,-0.365,0.2923,0.0,-0.115,-0.1295,-0.66,1.2411,-0.4407,4.0,6.173,0.2263,0.0,0.103,0.1486,-13.424,2.7454,-0.0417,26.0,3.091,0.0961,0.0,-0.1864,-3.1269
1776440700000,long,77450.0,438.1553959738635,3.346214118469785,True,H5,chop,1.039,0.905,0.8507,7.0,6.18,0.2156,0.0,-0.2388,-0.328,-1.425,1.5206,-0.488,5.0,-1.87,0.1251,0.0,-0.0259,-0.071,-0.386,1.0282,-0.7806,3.0,-1.87,0.0767,0.0,-0.0523,-0.6513
1776618900000,long,75210.0,256.8335533295183,-1.1842127849834456,True,H5,chop,2.526,0.5186,0.4718,3.0,-0.735,0.1877,0.0,0.2696,0.2308,3.062,0.4821,0.1875,3.0,-0.203,0.1748,0.0,0.0457,0.0658,-84.481,8.5537,2.9805,12.0,0.39,0.0624,0.0,-0.2205,-4.5992
1776774600000,short,76340.0,281.91636255102304,-1.5000000000000229,True,H5,trend,-1.162,0.4539,-0.5017,2.0,-3.813,0.4029,0.0,0.1546,0.0439,-2.666,0.2182,-0.6207,4.0,-0.06,0.1043,0.0,-0.2093,-1.8761,-17.992,0.4198,0.4516,5.0,-0.06,0.0798,0.0,-0.0767,-1.4736
1776792600000,long,75250.0,365.8320671930395,-1.1685919295967468,True,H5,trend,12.301,0.0675,1.2019,2.0,-2.873,0.2214,0.0,0.2051,0.1588,-15.882,19.619,0.1591,3.0,-0.06,0.0697,0.0,0.3697,2.0992,-11.592,1.3473,1.7975,4.0,2.551,0.0477,0.0,-0.0227,-0.3997
1776957300000,long,78050.0,273.87315044766444,-1.3109259702869538,True,H5,chop,-4.584,1.9657,1.1184,2.0,0.661,0.4062,0.0,-0.0435,-0.0265,-4.525,8.7883,-0.8638,2.0,1.275,0.0986,0.0,0.24,2.7541,-14.6,3.2362,-0.5164,4.0,-5.723,0.0698,0.0,0.1383,3.0693
1776968100000,short,77950.0,352.90239692602205,-1.2454081349300627,True,H5,chop,-17.206,0.5455,2.31,4.0,-17.923,0.2471,0.0,0.0328,0.0741,6.378,2.5014,-0.1871,4.0,-4.387,0.1789,0.0,0.0085,0.0199,73.683,2.1072,2.2252,4.0,-17.923,0.1203,0.0,0.0623,1.2245
1777239900000,long,77920.0,229.8552923300631,4.7872932125232674,True,H5,trend,5.627,0.525,1.9297,4.0,6.654,0.4367,1.0,-0.0233,-0.0119,4.808,0.4874,-0.2473,17.0,-0.153,0.0561,0.0,0.0589,1.0851,10.405,0.5712,0.7059,17.0,-0.153,0.0439,0.0,0.1272,3.3364
1777478400000,long,75860.0,268.2631843843837,-1.2144021604781203,True,H5,chop,3.169,0.2842,-0.6901,0.0,0.431,0.2024,1.0,0.4535,0.7876,-1.393,1.5478,-0.8958,2.0,-2.61,0.1574,0.0,0.3361,1.7727,-10.047,3.2674,-0.8254,2.0,-1.858,0.1101,0.0,0.0751,1.4048
1777487400000,long,75100.0,343.14660057937516,7.532362344555667,True,H5,chop,51.165,0.3747,6.532,23.0,0.554,0.3208,1.0,-0.0696,-0.1052,9.056,0.3347,-0.0382,6.0,-1.465,0.194,0.0,-0.0719,-0.3429,17.471,0.8743,3.9821,33.0,-20.758,0.0719,0.0,-0.0986,-3.635
1777510800000,short,76230.0,217.17985674630597,-1.3773887819108719,True,H5,chop,0.043,1.0037,1.222,1.0,-1.371,0.429,0.0,-0.2553,-0.219,-8.397,0.3,0.1905,11.0,-5.693,0.2027,0.0,0.1209,0.3169,-28.874,0.2051,0.2469,5.0,1.231,0.1564,0.0,-0.0817,-0.8138
1777555800000,long,76120.0,202.4928730203178,17.862235067438522,True,H5,trend,-0.045,1.0176,-0.5441,7.0,0.268,0.3255,0.0,-0.3925,-0.4188,2.698,0.0919,-0.6885,4.0,-0.071,0.1394,0.0,0.3164,2.7429,2.653,0.5207,-0.7369,6.0,-0.071,0.1254,0.0,0.0794,1.4766
1777639500000,short,77920.0,176.76198978286536,-1.2197897275811151,True,H5,chop,-12.0,0.5262,2.7583,2.0,3.028,0.2058,1.0,-0.1907,-0.5485,0.876,1.1614,-0.5871,0.0,0.08,0.2361,0.0,-0.1879,-0.8463,0.667,1.0117,1.7426,6.0,-7.755,0.0995,0.0,0.0825,3.1436
1777844700000,long,78630.0,157.6199696048549,4.595769214464097,True,H5,chop,-5.305,4.0629,-0.1866,10.0,-5.305,0.2712,0.0,-0.4896,-1.5359,-4.175,1.6438,1.1815,2.0,-5.432,0.1449,0.0,0.1332,0.3915,-9.48,2.1537,0.1424,10.0,-5.432,0.0926,0.0,-0.2687,-3.5445
1777860900000,short,79910.0,325.30884094423317,-1.2030734473858273,True,H5,chop,-1.876,0.9505,2.7738,3.0,6.533,0.3003,0.0,0.0287,0.0616,-1.475,0.9413,2.4551,7.0,-6.328,0.1225,0.0,-0.2271,-0.9223,15.84,1.1599,3.1712,10.0,-2.691,0.0874,0.0,0.091,2.9498
1777866300000,long,79960.0,354.9965904604471,2.6981847653221656,True,H5,chop,4.781,0.4057,0.1143,2.0,-1.784,0.4032,0.0,0.0896,0.0562,-0.329,2.0249,-0.9697,2.0,6.14,0.1426,0.0,0.1149,0.1552,3.408,0.742,-0.694,4.0,-1.784,0.0662,0.0,0.1672,2.1014
1777952700000,short,80890.0,230.4960477077168,-1.2619223261668455,True,H5,chop,-7.494,0.5523,1.2197,6.0,1.888,0.3101,1.0,0.0759,0.1174,-0.325,0.5746,-0.5883,4.0,-0.596,0.4802,0.0,-0.0996,-0.2786,-8.825,0.5749,0.0374,6.0,-1.914,0.203,0.0,0.2348,4.1025
1777990500000,long,81050.0,256.70108303904715,1.96606004523963,True,H5,chop,-13.534,2.5746,1.4247,6.0,-9.932,0.2124,0.0,-0.2319,-0.653,5.248,0.6371,0.4703,3.0,-7.643,0.1028,0.0,0.0525,0.3856,-8.286,1.3594,0.6687,3.0,-7.643,0.0734,0.0,-0.0662,-1.1666
1778067000000,short,82650.0,243.4358522966672,4.61476171984882,True,H5,chop,-14.098,0.3511,0.9505,6.0,-0.427,0.3539,0.0,-0.2813,-0.5338,15.999,1.8317,1.0526,2.0,-6.455,0.3232,0.0,-0.2472,-1.2276,8.893,1.1399,1.7855,7.0,0.311,0.1233,0.0,0.1286,3.1667
1778076900000,long,81380.0,299.4778078855113,0.4256368885601689,True,H5,chop,21.691,0.0805,-0.0422,2.0,-5.892,0.1624,0.0,0.5028,1.8917,19.233,0.3015,1.0746,2.0,0.087,0.1377,0.0,0.32,1.8371,44.42,0.2929,1.1128,4.0,-0.56,0.0626,0.0,0.1368,3.4869
1778167800000,long,79800.0,266.06658307681886,-1.2585127294028875,True,H5,chop,21.178,0.3183,1.5405,6.0,-3.847,0.1597,0.0,-0.1427,-0.5755,-0.442,1.1297,-0.7833,1.0,1.7,0.1465,0.0,0.2774,1.0653,4.981,0.911,2.2493,6.0,-3.847,0.0716,0.0,-0.1243,-2.3468
1778254200000,long,79650.0,278.12638239853925,4.0861013189208,True,H5,chop,-20.17,1.8257,0.4631,6.0,-19.522,0.365,0.0,-0.2569,-1.0177,-2.452,3.3691,-0.4817,2.0,3.668,0.1559,0.0,0.1482,0.3915,-22.622,1.8884,1.5842,6.0,-19.522,0.1243,0.0,-0.0084,-0.1123
1778470200000,long,80560.0,294.3974514279082,2.125801493391628,True,H5,chop,6.407,0.3561,0.5906,3.0,-3.725,0.2421,0.0,-0.0812,-0.0733,14.01,0.3786,1.384,2.0,0.041,0.1747,0.0,0.2615,0.6324,17.725,0.6379,1.5991,9.0,0.041,0.0819,0.0,-0.1082,-1.6085
1778594400000,long,80410.0,203.5814163825174,-1.4999999999999782,True,H5,chop,-53.493,21.0049,3.2403,11.0,12.319,0.135,1.0,-0.4329,-2.3166,0.316,0.9104,-0.7617,4.0,0.528,0.1565,0.0,-0.0817,-0.4388,4.73,0.5398,-0.9954,3.0,0.528,0.0734,0.0,-0.0226,-0.3889
1778779800000,long,81410.0,331.39642061789897,-1.216631874586002,True,H5,chop,-11.418,2.4773,0.7342,2.0,1.766,0.3797,0.0,0.0414,0.0586,-1.71,1.7261,-0.7399,1.0,0.148,0.1286,0.0,0.1207,0.2935,-12.734,1.4442,0.9039,4.0,1.857,0.0641,0.0,0.0254,0.5352
1778853600000,long,78710.0,306.45413821169143,-1.3605841151814873,True,H5,trend,4.93,0.8592,2.6173,7.0,3.794,0.1412,0.0,-0.0984,-0.458,-0.225,1.05,-0.5858,2.0,-0.672,0.1447,0.0,0.1796,2.5123,-0.225,1.05,-1.0588,2.0,-0.672,0.088,0.0,0.0815,2.1597
1779061500000,long,77200.0,262.490893829506,-1.0974546128501246,True,H5,chop,-39.615,1.7351,3.6015,38.0,-0.503,0.0636,0.0,-0.2419,-7.2613,16.179,0.5845,2.476,1.0,-0.059,0.1066,0.0,0.1808,1.3384,-23.436,1.2525,4.8245,22.0,-0.503,0.0503,0.0,-0.1474,-6.6205
1779068700000,long,76790.0,279.885746274823,-1.4270177694048798,True,H5,chop,0.81,0.8813,0.6168,1.0,1.044,0.3809,0.0,0.3556,0.2185,-0.201,1.3009,-0.934,7.0,-1.518,0.1157,0.0,0.3213,0.9204,39.589,0.3202,1.8352,5.0,-1.518,0.0743,0.0,0.1804,2.4661
1779121800000,long,76210.0,300.4592063835919,1.4099571359838754,True,H5,chop,-5.801,2.4107,0.6166,11.0,-0.585,0.2159,0.0,-0.1181,-0.1863,-0.293,1.1167,-0.392,2.0,-0.761,0.2385,0.0,0.187,0.3749,-26.715,4.4542,-0.0429,4.0,-0.585,0.0896,0.0,-0.1109,-1.436
1779159600000,long,76580.0,217.20865100337375,1.3190258553147824,True,H5,chop,2.717,0.6931,2.2417,3.0,-2.258,0.5114,1.0,-0.0524,-0.0174,3.607,0.3322,-0.2928,4.0,-14.464,0.1764,0.0,0.2808,0.4984,3.607,0.3322,-0.7282,4.0,-14.464,0.1616,0.0,0.2064,0.8366
1779326100000,short,78100.0,180.20960729272238,1.5001493811353837,True,H5,chop,45.598,5.9258,4.0577,5.0,-5.078,0.2978,1.0,0.0546,0.1251,-3.329,0.3361,-0.1838,2.0,4.63,0.1953,0.0,-0.0914,-0.3078,42.269,3.9619,3.5453,3.0,4.63,0.0993,1.0,-0.0019,-0.0194
